CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-1983,Male,1,No,Yes,47,No,No,No,No,Yes,Yes,No,Two year,No,Mailed check,75.78,3561.66,Yes
CUST-1984,Male,0,Yes,Yes,66,No,Yes,DSL,No,Yes,No,No,Two year,No,Mailed check,38.06,2511.96,No
CUST-1985,Male,0,No,Yes,38,No,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),25.39,964.82,No
CUST-1986,Female,0,Yes,No,51,Yes,No phone service,DSL,No,Yes,Yes,Yes,Two year,No,Electronic check,52.01,2652.51,No
CUST-1987,Male,0,Yes,No,63,No,Yes,Fiber optic,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),95.32,6005.16,No
CUST-1988,Female,0,No,Yes,4,No,No phone service,DSL,No,Yes,Yes,No,Two year,Yes,Electronic check,46.93,187.72,Yes
CUST-1989,Female,0,No,Yes,1,Yes,Yes,DSL,No,No,Yes,No,Two year,Yes,Credit card (automatic),73.96,73.96,Yes
CUST-1990,Male,0,No,Yes,8,Yes,No phone service,No,Yes,Yes,Yes,No,One year,No,Mailed check,92.79,742.32,Yes
CUST-1991,Female,1,Yes,No,29,No,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),30.79,892.91,No
CUST-1992,Male,0,No,No,55,Yes,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,88.53,4869.15,Yes
CUST-1993,Female,0,No,Yes,3,Yes,No phone service,DSL,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),29.19,87.57,Yes
CUST-1994,Female,0,No,No,32,Yes,No,DSL,No,No,No,No,Month-to-month,No,Mailed check,116.51,3728.32,Yes
CUST-1995,Male,1,No,Yes,10,No,No,Fiber optic,No,No,Yes,No,One year,Yes,Mailed check,68.84,688.4,Yes
CUST-1996,Male,0,No,Yes,34,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.07,1192.38,No
CUST-1997,Male,0,Yes,Yes,55,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),54.24,2983.2,No
CUST-1998,Male,1,No,Yes,32,No,No,No,No,No,Yes,No,One year,Yes,Mailed check,61.34,1962.88,No
CUST-1999,Male,0,No,No,50,No,No phone service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,95.82,4791.0,No
