CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-2269,Male,0,Yes,No,49,Yes,No,DSL,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),43.01,2107.49,No
CUST-1308,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,26.18,575.96,Yes
CUST-2161,Female,1,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,No,One year,No,Credit card (automatic),68.88,1446.48,No
CUST-1130,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.11,672.77,Yes
CUST-2163,Female,1,Yes,No,46,Yes,No,Fiber optic,Yes,No,Yes,Yes,One year,No,Electronic check,50.05,2302.3,No
CUST-2371,Female,1,Yes,Yes,41,Yes,Yes,DSL,No,No,No,No,Two year,Yes,Bank transfer (automatic),83.92,3440.72,No
CUST-1099,Female,0,Yes,Yes,1,No,No,Fiber optic,No,No,Yes,No,Month-to-month,No,Credit card (automatic),58.42,58.42,Yes
CUST-1372,Female,0,No,No,1,No,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.63,75.63,Yes
CUST-1087,Female,0,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,Two year,No,Credit card (automatic),96.4,1349.6,Yes
CUST-1458,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.07,88.07,Yes
CUST-1330,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,Yes,Two year,No,Mailed check,85.1,510.6,Yes
CUST-1214,Female,0,No,Yes,17,Yes,Yes,DSL,No,No,No,No,One year,Yes,Electronic check,87.12,1481.04,Yes
CUST-1466,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,One year,Yes,Credit card (automatic),26.0,104.0,Yes
CUST-1121,Male,0,No,No,31,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.64,2344.84,Yes
CUST-2114,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),48.21,2458.71,No
CUST-1020,Female,0,No,Yes,13,Yes,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,52.74,685.62,Yes
CUST-2200,Female,0,No,No,40,Yes,Yes,DSL,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),99.53,3981.2,No
CUST-1071,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.66,268.98,Yes
CUST-1106,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,Yes,Two year,Yes,Electronic check,43.85,306.95,Yes
CUST-1270,Female,0,Yes,No,23,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,No,Electronic check,40.32,927.36,Yes
CUST-2360,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,Two year,Yes,Credit card (automatic),65.62,328.1,No
CUST-1435,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,No,Electronic check,102.99,1647.84,Yes
CUST-1102,Male,0,No,Yes,5,Yes,No,DSL,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),33.0,165.0,Yes
